year,cycle,chamber,state,district,special,runoff,candidate,party,party_raw,candidate_key,surname_key,n_party_lines,fusion,votes,totalvotes,share,writein,votes_unreliable,won,n_candidates,uncontested,margin_D,two_party_D,race_margin
1990,1990,house,CA,03,False,False,DAVID M MCCANN,OTHER,LIBERTARIAN,david m mccann,mccann d,1,False,10797.0,219088.0,4.928156722412912,False,False,False,3,False,26.88306263832811,63.441531319164056,25.558223179726866
1990,1990,house,CA,03,False,False,LOWELL PATRICK LANDOWSKI,REPUBLICAN,REPUBLICAN,lowell patrick landowski,landowski l,1,False,76148.0,219088.0,34.75681004893011,False,False,False,3,False,26.88306263832811,63.441531319164056,25.558223179726866
1990,1990,house,CA,03,False,False,ROBERT T MATSUI,DEMOCRAT,DEMOCRAT,robert t matsui,matsui r,1,False,132143.0,219088.0,60.31503322865698,False,False,True,3,False,26.88306263832811,63.441531319164056,25.558223179726866
1990,1990,house,CA,04,False,False,BRYCE BIGWOOD,OTHER,LIBERTARIAN,bryce bigwood,bigwood b,1,False,12626.0,210454.0,5.999410797608979,False,False,False,3,False,16.353600097054006,58.17680004852701,15.372480447033556
1990,1990,house,CA,04,False,False,MARK BAUGHMAN,REPUBLICAN,REPUBLICAN,mark baughman,baughman m,1,False,82738.0,210454.0,39.31405437767873,False,False,False,3,False,16.353600097054006,58.17680004852701,15.372480447033556
1990,1990,house,CA,04,False,False,VIC FAZIO,DEMOCRAT,DEMOCRAT,vic fazio,fazio v,1,False,115090.0,210454.0,54.68653482471229,False,False,True,3,False,16.353600097054006,58.17680004852701,15.372480447033556
1990,1990,house,CA,05,False,False,ALAN NICHOLS,REPUBLICAN,REPUBLICAN,alan nichols,nichols a,1,False,35671.0,156304.0,22.82155287132767,False,False,False,2,False,54.35689425734466,77.17844712867233,54.35689425734466
1990,1990,house,CA,05,False,False,NANCY PELOSI,DEMOCRAT,DEMOCRAT,nancy pelosi,pelosi n,1,False,120633.0,156304.0,77.17844712867233,False,False,True,2,False,54.35689425734466,77.17844712867233,54.35689425734466
1990,1990,house,CA,06,False,False,BARBARA BOXER,DEMOCRAT,DEMOCRAT,barbara boxer,boxer b,1,False,137306.0,201708.0,68.07166795565867,False,False,True,2,False,36.14333591131735,68.07166795565867,36.14333591131735
1990,1990,house,CA,06,False,False,BILL BOERUM,REPUBLICAN,REPUBLICAN,bill boerum,boerum b,1,False,64402.0,201708.0,31.928332044341325,False,False,False,2,False,36.14333591131735,68.07166795565867,36.14333591131735
1990,1990,house,CA,07,False,False,GEORGE MILLER,DEMOCRAT,DEMOCRAT,george miller,miller g,1,False,121080.0,200111.0,60.50641893748969,False,False,True,2,False,21.012837874979386,60.50641893748969,21.012837874979386
1990,1990,house,CA,07,False,False,ROGER A PAYTON,REPUBLICAN,REPUBLICAN,roger a payton,payton r,1,False,79031.0,200111.0,39.49358106251031,False,False,False,2,False,21.012837874979386,60.50641893748969,21.012837874979386
1990,1990,house,CA,08,False,False,BARBARA GALEWSKI,REPUBLICAN,REPUBLICAN,barbara galewski,galewski b,1,False,75544.0,195189.0,38.703000681390854,False,False,False,2,False,22.593998637218284,61.296999318609146,22.593998637218284
1990,1990,house,CA,08,False,False,RONALD V DELLUMS,DEMOCRAT,DEMOCRAT,ronald v dellums,dellums r,1,False,119645.0,195189.0,61.296999318609146,False,False,True,2,False,22.593998637218284,61.296999318609146,22.593998637218284
1990,1990,house,CA,09,False,False,FORTNEY PETE STARK,DEMOCRAT,DEMOCRAT,fortney pete stark,stark f,1,False,94739.0,162151.0,58.42640501754538,False,False,True,2,False,16.852810035090748,58.42640501754538,16.852810035090748
1990,1990,house,CA,09,False,False,VICTOR ROMERO,REPUBLICAN,REPUBLICAN,victor romero,romero v,1,False,67412.0,162151.0,41.57359498245462,False,False,False,2,False,16.852810035090748,58.42640501754538,16.852810035090748
1990,1990,house,CA,10,False,False,DON EDWARDS,DEMOCRAT,DEMOCRAT,don edwards,edwards d,1,False,81875.0,130637.0,62.6736682563133,False,False,True,3,False,25.361730795731194,62.680865397865595,25.358818711391105
1990,1990,house,CA,10,False,False,MARK PATROSSO,REPUBLICAN,REPUBLICAN,mark patrosso,patrosso m,1,False,48747.0,130637.0,37.31484954492219,False,False,False,3,False,25.361730795731194,62.680865397865595,25.358818711391105
1990,1990,house,CA,10,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,15.0,130637.0,0.011482198764515414,True,False,False,3,False,25.361730795731194,62.680865397865595,25.358818711391105
1990,1990,house,CA,11,False,False,BILL QURAISHI,REPUBLICAN,REPUBLICAN,bill quraishi,quraishi b,1,False,45818.0,159365.0,28.750352963323188,False,False,False,3,False,39.25235503523437,69.6261775176172,37.154331252157
1990,1990,house,CA,11,False,False,JUNE R GENIS,OTHER,LIBERTARIAN,june r genis,genis j,1,False,8518.0,159365.0,5.344962821196624,False,False,False,3,False,39.25235503523437,69.6261775176172,37.154331252157
1990,1990,house,CA,11,False,False,TOM LANTOS,DEMOCRAT,DEMOCRAT,tom lantos,lantos t,1,False,105029.0,159365.0,65.90468421548019,False,False,True,3,False,39.25235503523437,69.6261775176172,37.154331252157
1990,1990,house,CA,12,False,False,CHUCK OLSON,OTHER,LIBERTARIAN,chuck olson,olson c,1,False,11271.0,205698.0,5.479392118542718,False,False,False,3,False,-28.744464503386876,35.62776774830656,27.169442580870985
1990,1990,house,CA,12,False,False,ROBERT PALMER,DEMOCRAT,DEMOCRAT,robert palmer,palmer r,1,False,69270.0,205698.0,33.67558265029315,False,False,False,3,False,-28.744464503386876,35.62776774830656,27.169442580870985
1990,1990,house,CA,12,False,False,TOM CAMPBELL,REPUBLICAN,REPUBLICAN,tom campbell,campbell t,1,False,125157.0,205698.0,60.845025231164136,False,False,True,3,False,-28.744464503386876,35.62776774830656,27.169442580870985
1990,1990,house,CA,13,False,False,DAVID E SMITH,REPUBLICAN,REPUBLICAN,david e smith,smith d,1,False,59773.0,167646.0,35.65429536046192,False,False,False,3,False,23.884654811249277,61.94232740562464,22.376316762702363
1990,1990,house,CA,13,False,False,JOHN H WEBSTER,OTHER,LIBERTARIAN,john h webster,webster j,1,False,10587.0,167646.0,6.315092516373787,False,False,False,3,False,23.884654811249277,61.94232740562464,22.376316762702363
1990,1990,house,CA,13,False,False,NORMAN Y MINETA,DEMOCRAT,DEMOCRAT,norman y mineta,mineta n,1,False,97286.0,167646.0,58.03061212316429,False,False,True,3,False,23.884654811249277,61.94232740562464,22.376316762702363
1990,1990,house,CA,14,False,False,JOHN T DOOLITTLE,REPUBLICAN,REPUBLICAN,john t doolittle,doolittle j,1,False,128309.0,249051.0,51.51916675700961,False,False,True,2,False,-3.038333514019217,48.48083324299039,3.038333514019217
1990,1990,house,CA,14,False,False,PATRICIA MALBERG,DEMOCRAT,DEMOCRAT,patricia malberg,malberg p,1,False,120742.0,249051.0,48.48083324299039,False,False,False,2,False,-3.038333514019217,48.48083324299039,3.038333514019217
1990,1990,house,CA,15,False,False,CLIFF BURRIS,REPUBLICAN,REPUBLICAN,cliff burris,burris c,1,False,49634.0,146781.0,33.815003304242374,False,False,False,2,False,32.36999339151525,66.18499669575762,32.36999339151525
1990,1990,house,CA,15,False,False,GARY CONDIT,DEMOCRAT,DEMOCRAT,gary condit,condit g,1,False,97147.0,146781.0,66.18499669575762,False,False,True,2,False,32.36999339151525,66.18499669575762,32.36999339151525
1990,1990,house,CA,16,False,False,BRIAN H TUCKER,OTHER,LIBERTARIAN,brian h tucker,tucker b,1,False,6881.0,181002.0,3.801615451762964,False,False,False,3,False,54.187030857851724,77.09351542892585,52.12704831990807
1990,1990,house,CA,16,False,False,JERRY M REISS,REPUBLICAN,REPUBLICAN,jerry m reiss,reiss j,1,False,39885.0,181002.0,22.035668114164483,False,False,False,3,False,54.187030857851724,77.09351542892585,52.12704831990807
1990,1990,house,CA,16,False,False,LEON E PANETTA,DEMOCRAT,DEMOCRAT,leon e panetta,panetta l,1,False,134236.0,181002.0,74.16271643407255,False,False,True,3,False,54.187030857851724,77.09351542892585,52.12704831990807
1990,1990,house,CA,17,False,False,CALVIN DOOLEY,DEMOCRAT,DEMOCRAT,calvin dooley,dooley c,1,False,82611.0,151459.0,54.543473811394506,False,False,True,2,False,9.086947622789006,54.543473811394506,9.086947622789006
1990,1990,house,CA,17,False,False,CHARLES PASHAYAN JR,REPUBLICAN,REPUBLICAN,charles pashayan,pashayan c,1,False,68848.0,151459.0,45.456526188605494,False,False,False,2,False,9.086947622789006,54.543473811394506,9.086947622789006
1990,1990,house,CA,18,False,False,RICHARD H LEHMAN,DEMOCRAT,DEMOCRAT,richard h lehman,lehman r,1,False,98804.0,98804.0,100.0,False,False,True,1,True,,,100.0
1990,1990,house,CA,19,False,False,ANITA PEREZ FERGUSON,DEMOCRAT,DEMOCRAT,anita perez ferguson,ferguson a,1,False,76991.0,173245.0,44.44053219429132,False,False,False,3,False,-10.261670260504692,44.86916486974766,10.163641086322837
1990,1990,house,CA,19,False,False,ROBERT J LAGOMARSINO,REPUBLICAN,REPUBLICAN,robert j lagomarsino,lagomarsino r,1,False,94599.0,173245.0,54.60417328061416,False,False,True,3,False,-10.261670260504692,44.86916486974766,10.163641086322837
1990,1990,house,CA,19,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,1655.0,173245.0,0.9552945250945193,True,False,False,3,False,-10.261670260504692,44.86916486974766,10.163641086322837
1990,1990,house,CA,20,False,False,MICHAEL A THOMAS,DEMOCRAT,DEMOCRAT,michael a thomas,thomas m,1,False,65101.0,188925.0,34.458647611486036,False,False,False,4,False,-26.878689003330283,36.56065549833486,25.333333333333332
1990,1990,house,CA,20,False,False,WILLIAM H DILBECK,OTHER,LIBERTARIAN,william h dilbeck,dilbeck w,1,False,10555.0,188925.0,5.586873097790129,False,False,False,4,False,-26.878689003330283,36.56065549833486,25.333333333333332
1990,1990,house,CA,20,False,False,WILLIAM M THOMAS,REPUBLICAN,REPUBLICAN,william m thomas,thomas w,1,False,112962.0,188925.0,59.79198094481937,False,False,True,4,False,-26.878689003330283,36.56065549833486,25.333333333333332
1990,1990,house,CA,20,False,False,WRITEIN,UNKNOWN,NA,writein,writein,1,False,307.0,188925.0,0.16249834590445944,True,False,False,4,False,-26.878689003330283,36.56065549833486,25.333333333333332
1990,1990,house,CA,21,False,False,ELTON GALLEGLY,REPUBLICAN,REPUBLICAN,elton gallegly,gallegly e,1,False,118326.0,202611.0,58.400580422583175,False,False,True,3,False,-26.384935406174733,36.80753229691263,24.38416472945694
1990,1990,house,CA,21,False,False,PEGGY CHRISTENSEN,OTHER,LIBERTARIAN,peggy christensen,christensen p,1,False,15364.0,202611.0,7.583003884290586,False,False,False,3,False,-26.384935406174733,36.80753229691263,24.38416472945694
1990,1990,house,CA,21,False,False,RICHARD D FREIMAN,DEMOCRAT,DEMOCRAT,richard d freiman,freiman r,1,False,68921.0,202611.0,34.016415693126234,False,False,False,3,False,-26.384935406174733,36.80753229691263,24.38416472945694
1990,1990,house,CA,22,False,False,CARLOS J MOORHEAD,REPUBLICAN,REPUBLICAN,carlos j moorhead,moorhead c,1,False,108634.0,180929.0,60.0423370493398,False,False,True,4,False,-27.60654043133017,36.19672978433491,25.979251529605534
1990,1990,house,CA,22,False,False,DAVID BAYER,DEMOCRAT,DEMOCRAT,david bayer,bayer d,1,False,61630.0,180929.0,34.06308551973426,False,False,False,4,False,-27.60654043133017,36.19672978433491,25.979251529605534
1990,1990,house,CA,22,False,False,JAN B TUCKER,OTHER,PEACE AND FREEDOM,jan b tucker,tucker j,1,False,3963.0,180929.0,2.1903619651907653,False,False,False,4,False,-27.60654043133017,36.19672978433491,25.979251529605534
1990,1990,house,CA,22,False,False,WILLIAM H WILSON,OTHER,LIBERTARIAN,william h wilson,wilson w,1,False,6702.0,180929.0,3.704215465735178,False,False,False,4,False,-27.60654043133017,36.19672978433491,25.979251529605534
1990,1990,house,CA,23,False,False,ANTHONY C BEILENSON,DEMOCRAT,DEMOCRAT,anthony c beilenson,beilenson a,1,False,103141.0,167093.0,61.72670309348686,False,False,True,3,False,28.71788791893123,64.35894395946562,27.543344125726392
1990,1990,house,CA,23,False,False,JIM SALOMON,REPUBLICAN,REPUBLICAN,jim salomon,salomon j,1,False,57118.0,167093.0,34.18335896776047,False,False,False,3,False,28.71788791893123,64.35894395946562,27.543344125726392
1990,1990,house,CA,23,False,False,JOHN HONIGSFELD,OTHER,PEACE AND FREEDOM,john honigsfeld,honigsfeld j,1,False,6834.0,167093.0,4.089937938752671,False,False,False,3,False,28.71788791893123,64.35894395946562,27.543344125726392
